0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18269
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/dist/css/AdminLTE.min.css HTTP/1.1" 200 91741
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/Ionicons/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86927
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/dist/js/adminlte.min.js HTTP/1.1" 200 14711
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /test/resources/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:24:52 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17367
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18269
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/Ionicons/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86927
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/dist/css/AdminLTE.min.css HTTP/1.1" 200 91741
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/dist/js/adminlte.min.js HTTP/1.1" 200 14711
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /test/resources/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:05 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17416
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:59 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:25:59 +0900] "GET /test/board/detail HTTP/1.1" 500 4538
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18245
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86927
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/Ionicons/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/dist/css/AdminLTE.min.css HTTP/1.1" 200 91741
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/dist/js/adminlte.min.js HTTP/1.1" 200 14711
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /test/resources/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:26:58 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:27:01 +0900] "GET /test/board/list HTTP/1.1" 200 185310
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:27:04 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18245
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:27:06 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17392
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:27:09 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:27:09 +0900] "GET /test/board/detail HTTP/1.1" 500 4538
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:28:46 +0900] "GET /test/board/list HTTP/1.1" 200 185311
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:28:47 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:29:08 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17394
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17394
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/Ionicons/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/dist/css/AdminLTE.min.css HTTP/1.1" 200 91741
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86927
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/dist/js/adminlte.min.js HTTP/1.1" 200 14711
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /test/resources/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:30 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:30 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:32 +0900] "GET /test/board/list HTTP/1.1" 200 185311
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:34 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:35 +0900] "GET /test/board/update?bno=1009 HTTP/1.1" 200 17394
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:40 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:30:40 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:31:16 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:31:16 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:31:22 +0900] "POST /test/board/update?bno=1009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:31:22 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18247
0:0:0:0:0:0:0:1 - - [26/Jul/2023:10:31:24 +0900] "GET /test/board/list HTTP/1.1" 200 185311
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:30 +0900] "GET /test/board/detail?bno=1009 HTTP/1.1" 200 18204
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:33 +0900] "GET /test/board/delete?bno=1009 HTTP/1.1" 200 185120
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:53 +0900] "GET /test/board/list HTTP/1.1" 200 185120
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/board/list HTTP/1.1" 200 185120
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/dist/css/AdminLTE.min.css HTTP/1.1" 200 91741
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/Ionicons/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86927
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/dist/js/adminlte.min.js HTTP/1.1" 200 14711
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:56 +0900] "GET /test/resources/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:43:59 +0900] "GET /test/board/detail?bno=1008 HTTP/1.1" 200 18229
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:44:01 +0900] "GET /test/board/delete?bno=1008 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2023:11:44:01 +0900] "GET /test/board/list HTTP/1.1" 200 184921
